convivial	kxnvIvy-L	>0<>1<0<<	0
convocation	kanvxkeS-xn	>2<>0>1>0<<	0
convoke	kxnvok-	>0<>1<<	0
convoluted	kanvxlutxd	>1<>0>2<0<	0
convolution	kanvxluS-xn	>2<>0>1>0<<	0
convoy	kanvO-	>1<>2<	0
convulse	kxnv^ls-	>0<>1<<<	0
convulsion	kxnv^lS-xn	>0<>1<>0<<	0
coo	ku-	>1<	0
cook	kU-k	>1<<	0
cookery	kU-kxri	>1<<0>0	0
cooky	kU-ki	>1<<0	0
cool	ku-l	>1<<	0
coolant	ku-lxnt	>1>>0<<	0
coolie	ku-li-	>1>>0<	0
coolly	ku-l-i	>1<<>0	0
coon	ku-n	>1<<	0
coop	ku-p	>1<<	0
cooper	ku-p-R	>1<<0<	0
cooperate	koapxret-	>01<0>2<<	0
cooperative	koapxrxtIv-	>01<0>0<0<<	0
coordinate	kocrd-Nxt-	>01<<0>0<<	0
coot	ku-t	>1<<	0
cootie	ku-ti-	>1<<0<	0
cop	kap	>1<	0
copartner	kopartn-R	>1>1<<>0<	0
cope	kop-	>1<<	0
copilot	kopAlxt	>1>2>0<	0
coping	kopIG-	>1>0<<	0
copious	kopix-s	>1>00<<	0
copper	kap--R	>1<>0<	0
copperas	kap-xrxs	>1<>0>0<	0
copperhead	kap--RhE-d	>1<>0<>2<<	0
coppice	kap-xs-	>1<>0<<	0
copra	koprx	>1>>0	0
copse	kaps-	>1<<<	0
copula	kapYlx	>1<0>0	0
copulate	kapYlet-	>1<0>2<<	0
copulation	kapYleS-xn	>2<0>1>0<<	0
copy	kapi	>1<0	0
coquetry	kok-xtri	>1>0>>>0	0
coquette	kok-Et--	>0>1<<<<	0
coracle	kcrxkL-	>1<0>>0	0
coral	kcr-L	>1<0<	0
corbel	kcrb-L	>1<>0<	0
cord	kcrd	>1<<	0
cordial	kcrJ--L	>1<>0<<	0
cordiality	kcrJi@lxti	>2<>01<0<0	0
cordially	kcrJ-xl-i	>1<>0>>>0	0
cordillera	kcrd-L-Erx	>2<<0<>1<0	0
cordoba	kcrdxbx	>1<<0>0	0
cordon	kcrd-N	>1<<0<	0
cordovan	kcrdxvxn	>1<<0>0<	0
corduroy	kcrdxrO-	>1<<0>2<	0
cordwainer	kcrdwe-n-R	>1<<>2>>0<	0
core	kor-	>1<<	0
corespondent	korIspandxnt	>2>0>>1<>0<<	0
cork	kcrk	>1<<	0
cormorant	kcrmxrxnt	>1<<0>0<<	0
corn	kcrn	>1<<	0
cornea	kcrnix	>1<>00	0
corner	kcrn-R	>1<>0<	0
cornet	kcrnEt	>0<>1<	0
cornflower	kcrnflW--R	>1<<>>2<0<	0
cornice	kcrnxs-	>1<>0<<	0
cornmeal	kcrnmi-l	>1<<>1<<	0
cornucopia	kcrnYkopix	>2<>0>1>00	0
corny	kcrni	>1<>0	0
corolla	kxral-x	>0>1<>0	0
corollary	kcrxl-Eri	>1<0<>2<0	0
corona	kxronx	>0>1>0	0
coronal	kcrxn-L	>1<0<0<	0
coronary	kcrxnEri	>1<0>0<0	0
coronation	kcrxneS-xn	>2<0>1>0<<	0
coroner	kcrxn-R	>1<0>0<	0
coronet	kcrxnEt	>2<0>1<	0
corporal	kcrpxr-L	>1<>0>0<	0
corporate	kcrpxrxt-	>1<>0>0<<	0
corporation	kcrpxreS-xn	>2<>0>1>0<<	0
corporeal	kcrpori-L	>0<>1<00<	0
corps	kor--	>1<<<	1
corps	kor-z	>1<<<	1
corpse	kcrps-	>1<<<<	0
corpulence	kcrpYlxns-	>1<>0>0<<<	0
corpus	kcrpxs	>1<>0<	0
corpuscle	kcrpxs-L-	>1<>2<<>0	0
corral	kxr-@l	>0<>1<	0
correct	kxr-Ekt	>0<>1<<	0
correlate	kcr-xlet-	>1<>0>2<<	0
correlation	kcr-xleS-xn	>2<>0>1>0<<	0
correlative	kxr-ElxtIv-	>0<>1<0<0<<	0
correspond	kcr-xspand	>2<>0>>1<<	0
corridor	kcr-xd-R	>1<>0<0<	0
corrigendum	kcr-xJEndxm	>2<>0>1<>0<	0
corroborate	kxr-abxret-	>0<>1<0>2<<	0
corrode	kxr-od-	>0<>1<<	0
corrugate	kcr-xget-	>1<>0>2<<	0
corrugation	kcr-xgeS-xn	>2<>0>1>0<<	0
corrupt	kxr-^pt	>0<>1<<	0
corsage	kcrsaZ-	>0<>1<<	0
corsair	kcrs@-r	>1<>2<<	0
corset	kcrsxt	>1<>0<	0
cortege	kcrtEZ-	>1<>2<<	0
cortex	kcrtEX	>1<>2<	0
cortical	kcrtIk-L	>1<<0>0<	0
cortices	kcrtxsiz	>1<<0>2<	0
cortisone	kcrtxson-	>1<<0>2<<	0
corundum	kxr^ndxm	>0>1<>0<	0
coruscate	kcrxsket-	>1<0>>2<<	0
coruscation	kcrxskeS-xn	>2<0>>1>0<<	0
corvette	kcrvEt--	>0<>1<<<	0
coryza	kxrAzx	>0>1>0	0
cosignatory	kosIgnxtori	>0>1<>0>2<0	0
cosmetic	kazmEtIk	>0<>1<0<	0
cosmetologist	kazmxtalxJxst	>2<>0>1<0>0<<	0
cosmic	kazmIk	>1<>0<	0
cosmogony	kazmagxni	>0<>1<0>0	0
cosmological	kazmxlaJIk-L	>2<>0>1<0>0<	0
cosmonaut	kazmxnc-t	>1<>0>2<<	0
cosmopolitan	kazmxpalxt-N	>2<>0>1<0<0<	0
cosmos	kazmxs	>1<>0<	0
cossack	kas-@k-	>1<>2<<	0
cost	kcst	>1<<	0
costume	kastYm-	>1<>2<<	0
costumer	kastYm-R	>1<>2>0<	0
costumier	kastYmi-R	>0<>1>00<	0
cot	kat	>1<	0
cote	kot-	>1<<	0
coterie	kotxri-	>1<0>2<	0
coterminal	kot-Rmxn-L	>0>1<>0<0<	0
cotillion	kotIl-yxn	>0>1<>0<<	0
cottage	kat-IJ-	>1<>0<<	0
cottar	kat--R	>1<>0<	0
cotton	kat--N	>1<>0<	0
cottonseed	kat--Nsi-d	>1<>0<>2<<	0
cotyledon	kat-Lid-N	>2>0>1>0<	0
couch	kW-C-	>1<<<	0
couchant	kW-C-xnt	>1<>>0<<	2
cougar	ku-g-R	>1>>0<	0
cough	kc-f-	>1<<<	0
could	kU--d	>0<<<	0
council	kW-ns-L	>1<<>0<	0
counsel	kW-ns-L	>1<<>0<	0
count	kW-nt	>1<<<	0
countenance	kW-ntxnxns-	>1<<<0>0<<<	0
counter	kW-nt-R	>1<<<0<	0
counteract	kW-nt-R@kt	>2<<<0<1<<	0
counterattack	kW-nt-Rxt-@k-	>1<<<0<0<>2<<	0
counterbalance	kW-nt-Rb@lxns-	>1<<<0<>2<0<<<	0
counterbalance	kW-nt-Rb@lxns-	>2<<<0<>1<0<<<	0
counterclaim	kW-nt-Rkle-m	>1<<<0<>>2<<	0
counterclockwise	kW-nt-Rklak-wAz-	>2<<<0<>>1<>>2<<	0
counterfeit	kW-nt-RfI-t	>1<<<0<>2<<	0
counterintelligence	kW-nt-RIntEl-xJxns-	>2<<<0<0<>1<>0>0<<<	0
counterman	kW-nt-Rm@n	>1<<<0<>2<	0
countermand	kW-nt-Rm@nd	>1<<<0<>2<<	0
counterrevolution	kW-nt-RrEvxluS-xn	>2<<<0<>2<0>1>0<<	0
countersign	kW-nt-RsA-n	>1<<<0<>2<<	0
countersignature	kW-nt-RsIgnxCUr-	>2<<<0<>1<>0>2<<	0
countersink	kW-nt-RsIGk	>1<<<0<>2<<	0
countess	kW-ntxs-	>1<<<0<<	0
countinghouse	kW-ntIG-hW-s-	>1<<<0<>>2<<<	0
countless	kW-ntlxs-	>1<<<<0<<	0
country	kx-ntri	>1<<>>0	0
countryfied	kx-ntrIfA-d	>1<<>>0>2<<	0
county	kW-nti	>1<<<0	0
coup	ku--	>1<<	2
coupe	ku-pe	>0>>1	0
couple	k^-pL-	>1<<>0	0
couplet	k^-plxt	>1<<>0<	0
coupling	k^-plIG-	>1<<00<<	0
coupon	ku-pan	>1>>2<	0
courage	k--RIJ-	>1<<0<<	0
courageous	kx-reJx--s	>0>>1>0<<<	0
courier	kU-ri-R	>1<<00<	0
course	ko-rs-	>1<<<<	0
court	ko-rt	>1<<<	0
courteous	k--Rtix-s	>1<<<00<<	0
courtesan	ko-rtxsxn	>1<<<0>0<	0
courtesy	k--Rtxsi	>1<<<0>0	0
courthouse	ko-rthW-s-	>1<<<>2<<<	0
courtier	ko-rti-R	>1<<<00<	0
courtly	ko-rtli	>1<<<>0	0
courtship	ko-rtS-Ip	>1<<<>>2<	0
cousin	kx-z-N	>1<<0<	0
cove	kov-	>1<<	0
coven	kxvxn	>1<0<	0
covenant	kxvxnxnt	>1<0>0<<	0
cover	kxv-R	>1<0<	0
coverall	kxv-Rcl-	>1<0<2<<	0
covert	kxv-Rt	>1<0<<	0
covet	kxvxt	>1<0<	0
covey	kxvi-	>1<0<	0
cow	kW-	>1<	0
coward	kW--Rd	>1<0<<	0
cowboy	kW-bO-	>1>>2<	0
cower	kW--R	>1<0<	0
cowhide	kW-hAd-	>1>>2<<	0
cowl	kW-l	>1<<	0
cowlick	kW-lIk-	>1>>2<<	0
cowling	kW-lIG-	>1>>0<<	0
cowpoke	kW-pok-	>1>>2<<	0
cowslip	kW-slIp	>1>>>2<	0
coxcomb	kaXkom-	>1<>2<<	0
coxswain	kaX--x-n	>1<>>0<<	1
coy	kO-	>1<	0
coyote	kA-ot-	>1<2<<	0
coypu	kO-pu	>1>>0	0
cozen	k^z-N	>1<0<	0
cozy	kozi	>1>0	0
crab	kr@b	>>1<	0
crabbed	kr@b-xd	>>1<>0<	0
crabby	kr@b-i	>>1<>0	0
crack	kr@k-	>>1<<	0
cracker	kr@k--R	>>1<<0<	0
crackle	kr@k-L-	>>1<<>0	0
crackpot	kr@k-pat	>>1<>>2<	0
cradle	kredL-	>>1<>0	0
craft	kr@ft	>>1<<	0
craftsman	kr@ftsmxn	>>1<<<>0<	0
crafty	kr@fti	>>1<>0	0
crag	kr@g	>>1<	0
cram	kr@m	>>1<	0
cramp	kr@mp	>>1<<	0
cranberry	kr@nbEr-i	>>1<>2<>0	0
crane	kren-	>>1<<	0
cranium	krenixm	>>1>00<	0
crank	kr@Gk	>>1<<	0
cranky	kr@Gki	>>1<>0	0
cranny	kr@n-i	>>1<>0	0
crape	krep-	>>1<<	0
craps	kr@ps	>>1<<	0
crapshooter	kr@pS-u-t-R	>>1<>>2<<0<	0
crash	kr@S-	>>1<<	0
crass	kr@s-	>>1<<	0
crate	kret-	>>1<<	0
crater	kret-R	>>1<0<	0
cravat	krxv@t	>>0>1<	0
crave	krev-	>>1<<	0
craven	krevxn	>>1>0<	0
craving	krevIG-	>>1>0<<	0
crawfish	krc-fIS-	>>1>>2<<	0
crawl	krc-l	>>1<<	0
crayfish	kre-fIS-	>>1>>2<<	0
crayon	kre-an	>>1<2<	0
craze	krez-	>>1<<	0
crazy	krezi	>>1>0	0
creak	kri-k	>>1<<	0
cream	kri-m	>>1<<	0
creamery	kri-mxri	>>1<<0>0	0
crease	kri-s-	>>1<<<	0
create	kriet-	>>01<<	0
creation	krieS-xn	>>01>0<<	0
creator	kriet-R	>>01<0<	0
creature	kri-C-R-	>>1>>0<<	0
creche	krES--	>>1<<<	0
credence	krid-Ns-	>>1<0<<<	0
credential	krIdEnC--L	>>0>1<>0<<	0
credibility	krEdxbIlxti	>>2<0>1<0<0	0
credible	krEdxbL-	>>1<0>>0	0
credit	krEdxt	>>1<0<	0
creditor	krEdxt-R	>>1<0<0<	0
credo	krido	>>1<0	0
credulity	krIdYlxti	>>0>1>0<0	0
credulous	krEJxlx-s	>>1<0>0<<	0
creed	kri-d	>>1<<	0
creek	kri-k	>>1<<	0
creel	kri-l	>>1<<	0
creep	kri-p	>>1<<	0
creepy	kri-pi	>>1>>0	0
cremate	krimet-	>>1>2<<	0
cremation	krImeS-xn	>>0>1>0<<	0
crematory	krimxtori	>>1<0>2<0	0
crenallation	krEn-L-eS-xn	>>2<0<>1>0<<	0
crenelate	krEn-Let-	>>1<0<2<<	0
creole	kriol-	>>12<<	0
creosote	krixsot-	>>10>2<<	0
crepe	krep-	>>1<<	0
crept	krEpt	>>1<<	0
crepuscular	krIp^skYl-R	>>0>1<>0>0<	0
crescendo	krIS-Endo	>>0>>1<>0	0
crescent	krEs--Nt	>>1<<0<<	0
cress	krEs-	>>1<<	0
crest	krEst	>>1<<	0
crestfallen	krEstfcl-xn	>>1<<>2<>0<	0
cretaceous	krIteSx--s	>>0>1>0<<<	0
cretonne	kritan--	>>1>2<<<	0
crevasse	krIv@s--	>>0>1<<<	0
crevice	krEvxs-	>>1<0<<	0
crew	kru-	>>>1	0
crib	krIb	>>1<	0
cribbage	krIb-IJ-	>>1<>0<<	0
crick	krIk-	>>1<<	0
cricket	krIk-xt	>>1<<0<	0
crier	krA-R	>>10<	0
crime	krAm-	>>1<<	0
criminal	krImxn-L	>>1<0<0<	0
criminality	krImxn@lxti	>>2<0>1<0<0	0
criminally	krImxn-L-i	>>1<0<0<>0	0
criminology	krImxnalxJi	>>2<0>1<0>0	0
crimp	krImp	>>1<<	0
crimson	krImzxn	>>1<>0<	0
cringe	krInJ-	>>1<<<	0
crinkle	krIGkL-	>>1<>>0	0
crinoline	krIn-Lxn-	>>1<0<0<<	0
cripple	krIp-L-	>>1<>>0	0
crisis	krAsxs	>>1>0<	0
crisp	krIsp	>>1<<	0
crisscross	krIs-krcs-	>>1<>>>2<<	0
criterion	krAtIrixn	>>0>1<00<	0
critic	krItIk	>>1<0<	0
critical	krItIk-L	>>1<0>0<	0
criticism	krItxsIzM	>>1<0>2<0	0
critique	krxtik--	>>0>1<<<	0
critter	krIt--R	>>1<>0<	0
croak	kro-k	>>1<<	0
crochet	kroS-e-	>>0>>1<	0
crock	krak-	>>1<<	0
crocodile	krakxdAl-	>>1<0>2<<	0
crocus	krokxs	>>1>0<	0
crone	kron-	>>1<<	0
crony	kroni	>>1>0	0
crook	krU-k	>>1<<	0
crooked	krU-kxd	>>1<<0<	0
croon	kru-n	>>1<<	0
crop	krap	>>1<	0
cropland	krapl@nd	>>1<>2<<	0
croquet	krok-e-	>>0>1<<	0
croquette	krok-Et--	>>0>1<<<<	0
crosier	kroZ--R	>>1>0<<	0
cross	krcs-	>>1<<	0
crosspiece	krcs-pi-s-	>>1<>>2<<<	0
crossroad	krcs-ro-d	>>1<>>2<<	0
crosswalk	krcs-wc-k	>>1<>>2<<	0
crotch	kra-C-	>>1<<<	0
crotchet	kra-C-xt	>>1<<<0<	0
crouch	krW-C-	>>1<<<	0
croup	kru-p	>>1<<	0
croupier	kru-pi-R	>>1>>00<	0
crouton	kru-tan	>>1>>2<	0
crow	kro-	>>1<	0
crowbar	kro-bar	>>1>>2<	0
crowd	krW-d	>>1<<	0
crowfoot	kro-fU-t	>>1<>2<<	0
crown	krW-n	>>1<<	0
crucial	kruS--L	>>1>0<<	0
crucible	krusxbL-	>>1>0>>0	0
crucifix	krusxfIX	>>1>0>2<	0
crucifixion	krusxfIK-xn	>>2>0>1>0<<	0
cruciform	krusxfcrm	>>1>0>2<<	0
crucify	krusxfA	>>1>0>2	0
crude	krud-	>>1<<	0
crudity	krudxti	>>1<0<0	0
cruel	kru-L	>>10<	0
cruet	kruxt	>>10<	0
cruise	kru-z-	>>1<<<	0
cruiser	kru-z-R	>>1>>0<	0
cruller	kr^l--R	>>1<>0<	0
crumb	kr^m-	>>1<<	0
crumble	kr^mbL-	>>1<>>0	0
crumpet	kr^mpxt	>>1<>0<	0
crumple	kr^mpL-	>>1<>>0	0
crunch	kr^nC-	>>1<<<	0
crusade	krused-	>>0>1<<	0
cruse	kruz-	>>1<<	0
crush	kr^S-	>>1<<	0
crust	kr^st	>>1<<	0
crustacean	krxsteSx-n	>>2<>1>0<<	0
crutch	kr^-C-	>>1<<<	0
crux	kr^X	>>1<	0
cruzeiro	krUze-ro	>>0>1>>0	0
cry	krA	>>1	0
crypt	krIpt	>>1<<	0
cryptic	krIptIk	>>1<>0<	0
cryptogram	krIptxgr@m	>>1<>0>>2<	0
cryptography	krIptagrxf-i	>>0<>1<>0>>0	0
crystal	krIst-L	>>1<>0<	0
crystallization	krIstxl-xzeS-xn	>>2<>0<>0>1>0<<	0
cub	kxb	>1<	0
cubbyhole	kxb-ihol-	>1<>0>2<<	0
cube	kYb-	>1<<	0
cubic	kYbIk	>1>0<	0
cubicle	kYbIkL-	>1>0>>0	0
cuckold	kxk--Ld	>1<<0<<	0
cuckoo	kuk-u-	>1<<0<	0
cucumber	kYkxmb-R	>1>2<>0<	0
cud	k^d	>1<	0
cuddle	k^d-L-	>1<>>0	0
cudgel	k^-J-L	>1<<0<	0
cue	kY-	>1<	0
cuff	k^f-	>1<<	0
cuisine	kwIzin-	>0<>1<<	0
culinary	k^lxnEri	>1<0>2<0	0
cull	k^l-	>1<<	0
culminate	k^lmxnet-	>1<>0>2<<	0
culmination	k^lmxneS-xn	>2<>0>1>0<<	0
culpable	k^lpxbL-	>1<>0>>0	0
culprit	k^lprxt	>1<>>0<	0
cult	k^lt	>1<<	0
cultivate	k^ltxvet-	>1<>0>2<<	0
cultivation	k^ltxveS-xn	>2<>0>1>0<<	0
cultivator	k^ltxvet-R	>1<>0>2<0<	0
culture	k^lC-R-	>1<>0<<	0
culvert	k^lv-Rt	>1<>0<<	0
cumber	k^mb-R	>1<>0<	0
cumbrous	k^mbrx-s	>1<>>0<<	0
cummerbund	k^m--Rbxnd	>1<>0<>2<<	0
cumulative	kYmYlxtIv-	>1>0>0<0<<	0
cumulus	kYmYlxs	>1>0>0<	0
cuneiform	kYnixfcrm	>0>10>2<<	0
cunning	k^n-IG-	>1<>0<<	0
cup	k^p	>1<	0
cupboard	kx-b--Rd	>1<<0<<<	1
cupcake	k^pkek-	>1<>2<<	0
cupid	kYpxd	>1>0<	0
cupidity	kYpIdxti	>0>1<0<0	0
cupola	kYpxlx	>1>0>0	0
cur	k-R	>1<	0
curate	kYrxt-	>1<0<<	0
curative	kyrxtIv-	>1<0<0<<	0
curator	kYret-R	>0>1<0<	0
curb	k-Rb	>1<<	0
curd	k-Rd	>1<<	0
curdle	k-RdL-	>1<<>0	0
cure	kyr-	>1<<	0
cure	kYre	>0>1	0
curfew	k-RfY-	>1<>2<	0
curia	kyrix	>1<00	0
curio	kyrio	>1<02	0
curiosity	kyriasxti	>2<01<0<0	0
curious	kYrix-s	>1<00<<	0
curiously	kYrix-sli	>1<00<<>0	0
curl	k-Rl	>1<<	0
curlew	k-RlY-	>1<<0<	0
curlicue	k-RlikY-	>1<>0>2<	0
currant	k-R-xnt	>1<>0<<	0
currency	k-R-xnsi	>1<>0<>0	0
current	k-R-xnt	>1<>0<<	0
curriculum	kxr-IkYlxm	>0<>1<0>0<	0
curry	k-R-i	>1<<0	0
curse	k-Rs-	>1<<<	0
cursive	k-RsIv-	>1<>0<<	0
cursory	k-Rsxri	>1<<0>0	0
curt	k-Rt	>1<<	0
curtail	k-Rte-l	>2<>1<<	0
curtain	k-Rt--N	>1<<0<<	0
curtsey	k-Rtsi-	>1<<>0<	0
curvature	k-RvxCUr-	>1<>0>2<<	0
curve	k-Rv-	>1<<<	0
curvet	k-RvEt	>2<>1<	0
cushion	kUS--xn	>1<<0<<	0
cusp	k^sp	>1<<	0
cuspidor	k^spxdcr	>1<>0>2<	0
custard	k^st-Rd	>1<>0<<	0
custodian	k^stodixn	>2<>1<00<	0
custody	k^stxdi	>1<>0<0	0
custom	k^stxm	>1<>0<	0
customarily	k^stxmErxli	>2<>0>1<0>0	0
customary	k^stxmEri	>1<>0>2<0	0
customer	k^stxm-R	>1<>0>0<	0
customhouse	k^stxmhW-s-	>1<>0<>2<<<	0
cut	k^t	>1<	0
cutaneous	kYtenix-s	>0>1>00<<	0
cutback	k^tb@k-	>1<>2<<	0
cute	kYt-	>1<<	0
cuticle	kYtIkL-	>1<0>>0	0
cutlass	k^tlxs-	>1<>0<<	0
cutlery	k^tlxri	>1<>0>0	0
cutlet	k^tlxt	>1<>0<	0
cutter	k^t--R	>1<>0<	0
cutthroat	k^tT-ro-t	>1<>>>2<<	0
cutting	k^t-IG-	>1<>0<<	0
cuttlefish	kxt-L-fIS-	>1<>>0>2<<	0
cutup	k^txp	>1<2<	0
cutworm	k^tw-Rm	>1<>2<<	0
cyanide	sAxnAd-	>10>2<<	0
cyclamen	sAklxmxn	>1>>0>0<	0
cycle	sAkL-	>1>>0	0
cyclic	sAklIk	>1>>0<	0
cyclist	sAklxst	>1<00<<	0
cyclometer	sAklamxt-R	>0>>1<0<0<	0
cyclone	sAklon-	>1>>2<<	0
cyclonic	sAklanIk	>0>>1<0<	0
cyclopaedia	sAklxp-idix	>2>>0>1<<00	0
cyclotron	sAklxtran	>1>>0>>2<	0
cygnet	sIgnxt	>1<>0<	0
cylinder	sIlxnd-R	>1<0<>0<	0
cylindrical	sxlIndrIk-L	>0>1<>>0>0<	0
cymbal	sImb-L	>1<>0<	0
cynic	sInIk	>1<0<	0
cynicism	sInxsIzM	>1<0>2<0	0
cynosure	sAnxSUr-	>1>0>2<<	0
cypress	sAprxs-	>1>>0<<	0
cyst	sIst	>1<<	0
cystic	sIstIk	>1<>0<	0
czar	z-ar	>>1<	0
czarina	z-arinx	>>0>1>0	0
czech	C-Ek-	>>1<<	2
dab	d@b	>1<	0
dabble	d@b-L-	>1<>>2	0
dace	des-	>1<<	0
dacha	daC-x	>1<<0	0
dachshund	dak-shUnt	>1<>>>2<<	2
dactyl	d@kt-L	>1<>0<	0
dactylic	d@ktIlIk	>0<>1<0<	0
dad	d@d	>1<	0
daddy	d@d-i	>1<>0	0
daemon	d-imxn	>1<>0<	0
daffodil	d@f-xdIl	>1<>0>2<	0
daft	d@ft	>1<<	0
dagger	d@g--R	>1<>0<	0
daguerreotype	dxg-Er-ixtAp-	>0>1<<>00>2<<	0
dahlia	d@-lyx	>1<<0<	0
daily	de-li	>1>>0	0
dainty	de-nti	>1<<<0	0
daiquiri	d@-k-xri	>1<>0>>0	0
dairy	dE-ri	>1<<0	0
dais	dexs	>10<	0
daisy	de-zi	>1>>0	0
dale	del-	>1<<	0
dally	d@l-i	>1<>0	0
dalmatian	d@lmeS-xn	>0<>1>0<<	0
dam	d@m	>1<	0
damage	d@mIJ-	>1<0<<	0
damascene	d@mxs-in-	>1<0>>2<<	0
damask	d@mxsk	>1<0<<	0
dame	dem-	>1<<	0
damn	d@m-	>1<<	0
damnable	d@mnxbL-	>1<>0>>0	0
damnation	d@mneS-xn	>0<>1>0<<	0
damned	d@m--d	>1<<<<	0
damp	d@mp	>1<<	0
dampen	d@mpxn	>1<>0<	0
damsel	d@mz-L	>1<>0<	0
damson	d@mzxn	>1<>0<	0
dance	d@ns-	>1<<<	0
dandelion	d@nd-LAxn	>1<>0<20<	0
dander	d@nd-R	>1<>0<	0
dandify	d@ndIfA	>1<>0>2	0
dandle	d@ndL-	>1<>>0	0
dandruff	d@ndrxf-	>1<>>0<<	0
dandy	d@ndi	>1<>0	0
dane	den-	>1<<	0
danger	denJ-R	>1<>0<	0
dangerous	denJxrx-s	>1<<0>0<<	0
dangle	d@GgL-	>1<>>0	0
danish	denIS-	>1>0<<	0
dank	d@Gk	>1<<	0
dapper	d@p--R	>1<>0<	0
dapple	d@p-L-	>1<>>0	0
dare	d@r-	>1<<	0
daring	d@rIG-	>1<0<<	0
dark	dark	>1<<	0
darken	darkxn	>1<>0<	0
darkling	darklIG-	>1<>>0<<	0
darkroom	darkru-m	>1<<>2<<	0
darksome	darksxm-	>1<<<0<<	0
darling	darlIG-	>1<>0<<	0
darn	darn	>1<<	0
darnel	darn-L	>1<<0<	0
dart	dart	>1<<	0
dash	d@S-	>1<<	0
dastard	d@st-Rd	>1<>0<<	0
data	detx	>1<0	0
date	det-	>1<<	0
dateline	det-lAn-	>1<>>2<<	0
dative	detIv-	>1<0<<	0
datum	detxm	>1<0<	0
daub	dc-b	>1<<	0
daughter	dc---t-R	>1<<<<0<	0
daunt	dc-nt	>1<<<	0
dauphin	dc-f-xn	>1>>>0<	0
davenport	d@vxnport	>1<0<>2<<	0
davit	devxt	>1<0<	0
dawdle	dc-dL-	>1<<>0	0
dawdler	dc-dl-R	>1<<>0<	0
dawn	dc-n	>1<<	0
day	de-	>1<	0
daytime	de-tAm-	>1>>2<<	0
daze	dez-	>1<<	0
dazzle	d@z-L-	>1<>>0	0
deacon	di-kxn	>1>>0<	0
deactivate	di@ktxvet-	>01<>0>2<<	0
dead	dE-d	>1<<	0
deaden	dE-d-N	>1<<0<	0
deadline	dE-dlAn-	>1<<>2<<	0
deadlock	dE-dlak-	>1<<>2<<	0
deadweight	dE-dwe---t	>1<<>1<<<<	0
deaf	dE-f	>1<<	0
deafen	dE-fxn	>1<<0<	0
deal	di-l	>1<<	0
dealer	di-l-R	>1>>0<	0
dealing	di-lIG-	>1>>0<<	0
dealt	dE-lt	>1<<<	0
dean	di-n	>1<<	0
dear	dI-r	>1<<	0
dearth	d--RT-	>1<<<<	0
death	dE-T-	>1<<<	0
deathwatch	dE-T-wa-C-	>1<<>>2<<<	0
deb	dEb	>1<	0
debacle	dIbakL-	>0>1<>0	0
debar	dIbar	>0>1<	0
debarkation	dibarkeS-xn	>2>2<>1>0<<	0
debase	dIbes-	>0>1<<	0
debilitate	dIbIlxtet-	>0>1<0>2<<	0
debit	dEbxt	>1<0<	0
debonair	dEbxn@-r	>2<0>1<<	0
debouch	dIbu-S-	>0>1<<<	0
debrief	dIbri-f	>0>>1<<	0
debris	dxbri-	>0>>1<	2
debt	dE-t	>1<<	0
debunk	dib^Gk	>0>1<<	0
debut	debY-	>1>2<	2
debutante	dEbYtant-	>1<0>2<<<	0
decade	dEked-	>1<2<<	0
decadence	dEkxdxns-	>1<0<0<<<	0
decal	dik@l	>1>2<	0
decalcomania	dIk@lkxmenix	>0>2<>0>1>00	0
decalogue	dEkxlcg--	>1<0>2<<<	0
decamp	dIk@mp	>0>1<<	0
decapitate	dIk@pxtet-	>0>1<0>2<<	0
decasyllabic	dEkxsxl-@bIk	>2<0>0<>1<0<	0
decathlon	dIk@T-lxn	>0>1<>>0<	0
decay	dIke-	>0>1<	0
deceive	dIsi-v-	>0>1<<<	0
decelerate	disElxret-	>0>1<0>2<<	0
december	dIsEmb-R	>0>1<>0<	0
decency	dis-Nsi	>1<0<>0	0
decent	dis-Nt	>1<0<<	0
decentralization	disEntrxlxzeS-xn	>0>2<>>0>0>1>0<<	0
deception	dIsEpS-xn	>0>1<>0<<	0
decibel	dEsxb-L	>1<0>2<	0
decide	dIsAd-	>0>1<<	0
deciduous	dIsIJYx-s	>0>1<00<<	0
decimal	dEsxm-L	>1<0>0<	0
decimate	dEsxmet-	>1<0>2<<	0
decipher	dIsAf--R	>0>1>>0<	0
decision	dIsIZ-xn	>0>1<0<<	0
deck	dEk-	>1<<	0
declaim	dIkle-m	>0>>1<<	0
declamation	dEklxmeS-xn	>2<>0>1>0<<	0
declamatory	dIkl@mxtori	>0>>1<0>2<0	0
declaration	dEklxreS-xn	>2<>0>1>0<<	0
declarative	dIkl@rxtIv-	>0>>1<0<0<<	0
declaratory	dIkl@rxtori	>0>>1<0>2<0	0
declare	dIkl@r-	>0>>1<<	0
declassify	dikl@s-xfA	>0>>1<>0>2	0
declension	dIklEnS-xn	>0>>1<>0<<	0
declination	dEklxneS-xn	>2<>0>1>0<<	0
decline	dIklAn-	>0>>1<<	0
declivity	dIklIvxti	>0>>1<0<0	0
decode	dikod-	>0>1<<	0
decollete	dekal-xte	>0>2<>0>1	0
decommission	dikxm-IS--xn	>2>0<>1<>0<<	0
decompose	dikxmpoz-	>2>0<>1<<	0
decomposition	dikampxzIS-xn	>0>2<>0>1<0<<	0
decompress	dikxmprEs-	>0>2<>>1<<	0
